Marca,Modelo,Variante,Descripcion,Sinonimo
CHERY,ORINOCO,ORINOCO,PLATINA PUERTA DEL DER OR,"platina de puerta, modulo de puerta"
CHERY,ORINOCO,ORINOCO,PLATINA PUERTA DEL IZQ OR,"platina de puerta, modulo de puerta"
CHERY,ORINOCO,ORINOCO,PLATINA PUERTA TRASERA DER OR,"platina de puerta, modulo de puerta"
CHERY,ORINOCO,ORINOCO,PLATINA PUERTA TRASERA IZQ OR,"platina de puerta, modulo de puerta"
CHERY,ORINOCO,ORINOCO,PLATO CROCHET  ORIGINAL,"plato de embrague, plato de clutch"
CHERY,ORINOCO,ORINOCO,POLEA TORNILLO DE CORREA TIEMPO  ORIGINAL,"polea de correa, polea de alternador"
CHERY,ORINOCO,ORINOCO,POLEA DE CORREA DE  TIEMPO ORIGINAL    (SNK),"polea de correa, polea de alternador"
CHERY,ORINOCO,ORINOCO,POLEA UNICA ACANALADA ORIGINAL,"polea de correa, polea de alternador"
CHERY,ORINOCO,ORINOCO,POLEA UNICA LISA ORIGINAL,"polea de correa, polea de alternador"
CHERY,ORINOCO,ORINOCO,POMO FRENO MANOS  COLOR GRIS,"pomo de palanca, perilla de cambios"
CHERY,ORINOCO,ORINOCO,POMO PALANCA  ORIGINAL NEGRO,"pomo de palanca, perilla de cambios"
CHERY,ORINOCO,ORINOCO,PUNTA TRIPOIDE CON COPA COMPLETO DER,"punta trioide, homocinetica interna"
CHERY,ORINOCO,ORINOCO,PUNTA TRIPOIDE CON COPA COMPLETO IZQ,"punta trioide, homocinetica interna"
CHERY,ORINOCO,ORINOCO,PUNTA TRIPOIDES 26*22  ORIGINAL,"puntas trioides, homocineticas internas"
CHERY,ORINOCO,ORINOCO,PUNTA TRIPOIDES 26*29  ORIGINAL,"puntas trioides, homocineticas internas"
CHERY,ORINOCO,ORINOCO,PUNTA TRIPOIDES 26*32  ORIGINAL,"puntas trioides, homocineticas internas"
CHERY,ORINOCO,ORINOCO,RADIADOR  SINCRONICA CHERY,"radiador de agua, panal"
CHERY,ORINOCO,ORINOCO,REGULADOR DE ALTERNADOR  ORIGINAL,"regurador, regulador de alternador, regulador de voltaje"
CHERY,ORINOCO,ORINOCO,REGULADOR DE BOMBA GASOLINA  NORMAL (GORDO),"regurador, regulador de alternador, regulador de voltaje"
CHERY,ORINOCO,ORINOCO,REGULADOR PARA BOMBA GASOLINA ORIGINAL  (LARGO),"regurador, regulador de alternador, regulador de voltaje"
CHERY,ORINOCO,ORINOCO,REJILLA ANTINEIBLA DERECHA,"parrilla, rejilla de aire"
CHERY,ORINOCO,ORINOCO,REJILLA ANTINEIBLA IZQ,"parrilla, rejilla de aire"
CHERY,ORINOCO,ORINOCO,RELE 53 ( 4 PATA),"rele electrico, relay"
CHERY,ORINOCO,ORINOCO,RELE NEGRO MAS PER QUE  (4 PATA) (PARQUETES TRAE 5),"rele electrico, relay"
CHERY,ORINOCO,ORINOCO,RESEVORIO O ENVASE DE AGUA  ORIGINAL PLANTA,"reservorio, deposito"
CHERY,ORINOCO,ORINOCO,RESISTENCIA DE ELECTRO  ORIGINAL,resistencia de electroventilador
CHERY,ORINOCO,ORINOCO,RETROVISOR DERECHO,"espejo, espejo lateral"
CHERY,ORINOCO,ORINOCO,RETROVISOR IZQUIERDO,"espejo, espejo lateral"
CHERY,ORINOCO,ORINOCO,RINES  ORIGINAL,"aros, llantas de metal"
CHERY,ORINOCO,ORINOCO,ROCIADOR ACEITE,"rociador de limpiaparabrisas, boquilla lavaparabrisas"
CHERY,ORINOCO,ORINOCO,RODAMIENTO O ROLINERA DEL ORIGINAL  (CJB) IMANT,"rolinera, bearing"
CHERY,ORINOCO,ORINOCO,ROLINERA AGUJA DE CAJA 1/2,"rodamiento, bearing"
CHERY,ORINOCO,ORINOCO,ROLINERA AGUJA DE CAJA 3/5,"rodamiento, bearing"
CHERY,ORINOCO,ORINOCO,ROLINERA AGUJA DE CAJA 4,"rodamiento, bearing"
CHERY,ORINOCO,ORINOCO,ROLINERA AMORTIGUADOR  ORIGINAL,"rodamiento, bearing"
CHERY,ORINOCO,ORINOCO,ROLINERA CAJA  501349,"rodamiento, bearing"
CHERY,ORINOCO,ORINOCO,ROLINERA CAJA  6206,"rodamiento, bearing"
CHERY,ORINOCO,ORINOCO,ROLINERA CAJA  6206 CON ESTOPERA,"rodamiento, bearing"
CHERY,ORINOCO,ORINOCO,ROTULA LST COLOR NEGRO,"rotula de suspension, terminal, punta de eje, mozo"
CHERY,ORINOCO,ORINOCO,ROTULA  ORIGINAL,"rotula de suspension, terminal, punta de eje, mozo"
CHERY,ORINOCO,ORINOCO,SAPITO LIMPIA PARABRISA  ORIGINAL C/U,"conector sapito, empalme electrico"
CHERY,ORINOCO,ORINOCO,SELENOIDES DE PUERTA DELANTERO DERECHA,"selenoide, solenoides"
CHERY,ORINOCO,ORINOCO,SELENOIDES DE PUERTA DELANTERO IZQUIERDO,"selenoide, solenoides"
CHERY,ORINOCO,ORINOCO,SELLO MOTOR 26MM C/U,"sello de motor, reten de motor"
CHERY,ORINOCO,ORINOCO,SENSOR DE ABS DELANTERO DERECHA,sensor de frenos abs
CHERY,ORINOCO,ORINOCO,SENSOR DE ABS DELANTERO IZQUIERDA,sensor de frenos abs
CHERY,ORINOCO,ORINOCO,SENSOR DE ABS TRASERA DERECHA,sensor de frenos abs
CHERY,ORINOCO,ORINOCO,SENSOR DE ABS TRASERA IZQUIERDA,sensor de frenos abs
CHERY,ORINOCO,ORINOCO,SENSOR DE ARBOL DE LEVA  BOSCH  (CMP),sensor de arbol de leva
CHERY,ORINOCO,ORINOCO,SENSOR DE CIGUEÑAL BOSCH ORIGINAL  CORTA (CKP),sensor de cigueñal
CHERY,ORINOCO,ORINOCO,SENSOR DE CIGUEÑAL BOSCH ORIGINAL  LARGO,sensor de cigueñal
CHERY,ORINOCO,ORINOCO,SENSOR DE MAF SOLO ORIGINAL (BOSCH),sensor de flujo de aire
CHERY,ORINOCO,ORINOCO,SENSOR OXIGENO  ORIGINAL (BOSCH)CON CAJA CHERY,"sonda lambda, sensor de oxigeno"
CHERY,ORINOCO,ORINOCO,SENSOR VELOCIDAD O ODOMETRO ORIGINAL,sensor de velocidad
CHERY,ORINOCO,ORINOCO,SINCRONIZADOR 3/4TA,"sincronizador de caja, cubo sincronizador"
CHERY,ORINOCO,ORINOCO,SINCRONIZADOR 5TA,"sincronizador de caja, cubo sincronizador"
CHERY,ORINOCO,ORINOCO,SOPORTE PLASTICO TAPA DECORATIVA DE MOTOR,soporte de plastico
CHERY,ORINOCO,ORINOCO,SPOILER DER DE PARACHOQUE,"alerin, aleron"
CHERY,ORINOCO,ORINOCO,SPOILER IZQUIERDO DE PARACHOQUE,"alerin, aleron"
CHERY,ORINOCO,ORINOCO,STOP  DERECHO CON BOMBILLO,"luz trasera, calavera"
CHERY,ORINOCO,ORINOCO,STOP  IZQUIERDO CON BOMBILLO,"luz trasera, calavera"
CHERY,ORINOCO,ORINOCO,SUICHERA CON CONMUTADOR  ORIGINAL BASE,"switch de encendido, cerradura de arranque"
CHERY,ORINOCO,ORINOCO,TANQUE RADIADOR INFERIOR ORIGINAL,"deposito, tanque de gasolina"
CHERY,ORINOCO,ORINOCO,TANQUE RADIADOR SUPERIO  ORIGINAL,"deposito, tanque de gasolina"
CHERY,ORINOCO,ORINOCO,TAPA ACEITE NEGRO,tapa de aceite del motor
CHERY,ORINOCO,ORINOCO,TAPA BLANCA DE BOMBA GASOLINA,tapa blanca de motor
CHERY,ORINOCO,ORINOCO,TAPA DE KIT DE CORREA TIEMPA  EXTERNA  (2),tapa de kit
CHERY,ORINOCO,ORINOCO,TAPA NEGRO DE BOMBA GASOLINA,tapa negra de motor
CHERY,ORINOCO,ORINOCO,TAPA RESEVORIO CHERY CALIDAD,tapa de reservorio
CHERY,ORINOCO,ORINOCO,TAPA RESEVORIO H5  ORIGINAL C/U,tapa de reservorio
CHERY,ORINOCO,ORINOCO,TAPA VALVULA  ORIGINAL,tapa de valvulas del motor
CHERY,ORINOCO,ORINOCO,TAPITA DE RINES ORINOCO C/U,"tapones de rines, copas de rines"
CHERY,ORINOCO,ORINOCO,TAQUETES ORINOCO   (16),"taquete, levantaválvulas, buzos"
CHERY,ORINOCO,ORINOCO,TENSOR DE CORREA TIEMPO ORIGINAL CON TIJERAS (NTN),"tensor de correa, polea tensora"
CHERY,ORINOCO,ORINOCO,TENSOR DE CORREA TIEMPO ORIGINAL   (NTN),"tensor de correa, polea tensora"
CHERY,ORINOCO,ORINOCO,TENSOR UNICA ACANALADA SOLO ORIGINAL,"tensor de correa, polea tensora"
CHERY,ORINOCO,ORINOCO,TENSOR UNICA  COMPLETO,"tensor de correa, polea tensora"
CHERY,ORINOCO,ORINOCO,TERMINAL,"termial, rotula, punta de eje"
CHERY,ORINOCO,ORINOCO,TERMOSTATO ORIGINAL,"termotasto, termostato de agua"
CHERY,ORINOCO,ORINOCO,TORNILLOS DE CAMARA  (LARGO NEGRO) C/U,"birlos, pernos"
CHERY,ORINOCO,ORINOCO,TORNILLOS LA ENCENTRICA ALINACION TRASERA PAR,"birlos, pernos"
CHERY,ORINOCO,ORINOCO,TOMA DE TERMOSTATO O AGUA  ORIGINAL,"toma del termostato, carcasa del termostato"
CHERY,ORINOCO,ORINOCO,TOPE AMORTIGUADOR DELANTERO,"tope de amortiguador, guardapolvo tope"
CHERY,ORINOCO,ORINOCO,TOPE AMORTIGUADOR TRASERA,"tope de amortiguador, guardapolvo tope"
CHERY,ORINOCO,ORINOCO,TRIANGULAR TRASERA DERECHA,"brazo triangular, horquilla"
CHERY,ORINOCO,ORINOCO,TRIANGULAR TRASERA IZQ,"brazo triangular, horquilla"
CHERY,ORINOCO,ORINOCO,TRICETA 29 ESTRIAS 32MM,"triceta, trizeta, homocinetica"
CHERY,ORINOCO,ORINOCO,TRICETA 29 ESTRIAS 35MM ORIGINAL,"triceta, trizeta, homocinetica"
CHERY,ORINOCO,ORINOCO,TUBERIA DE AGUA PERQUEÑA TIPO  S,"tuberia de agua, manguera de agua"
CHERY,ORINOCO,ORINOCO,TUBERIA DE AGUA PRINCIPAL  ORIGINAL,"tuberia de agua, manguera de agua"
CHERY,ORINOCO,ORINOCO,TUBERIA DE AGUA TIPO 7 LARGO A21-1303310,"tuberia de agua, manguera de agua"
CHERY,ORINOCO,ORINOCO,VALVULA  EXPANCION  SINCRONICA,"valvula de expansion, valvula de aire acondicionado"
CHERY,ORINOCO,ORINOCO,VALVULA DE FRENO,valvula de freno
CHERY,ORINOCO,ORINOCO,VALVULA  PRESOSTATICA DE AIRE,valvula presostatica de aire acondicionado
CHERY,ORINOCO,ORINOCO,VALVULA EGR DE GASES,"valvula egr, recirculacion de gases"
CHERY,ORINOCO,ORINOCO,VALVULA PCV ORIGINAL,"valvula pcv, valvula de gases de carter"
CHERY,ORINOCO,ORINOCO,VALVULA PEDAL DE CROCHET,"valvula de pedal, valvula de freno"
CHERY,ORINOCO,ORINOCO,VALVULA PRISION ACEITE LARGA,valvula de presion
CHERY,ORINOCO,ORINOCO,VALVULA PRESION ACEITE CORTA,valvula de presion de aceite o aire
CHERY,ORINOCO,ORINOCO,VALVULA DE RETROCESO,valvula de reversa
CHERY,ORINOCO,ORINOCO,VALVULA DE TEMPERATURA ORIGINAL  BOSCH,valvula de temperatura
CHERY,ORINOCO,ORINOCO,VARILLA DE ACEITE,"varilla de aceite, bayoneta"
CHERY,ORINOCO,ORINOCO,VOLANTE DE MOTOR,"volante de direccion, volante motor"
CHERY,ORINOCO,ORINOCO,Y PLATICO,
CHERY,X1,X1,AMORTIGUADOR DE MALETA  ORIGINAL C/U,"suspension, amortiguacion, shock"
CHERY,X1,X1,ALTERNADOR  ORIGINAL,"dinamo, generador"
CHERY,X1,X1,AMORTIGUADOR DELANTERO  ORIGINAL C/U,"suspension, amortiguacion, shock"
CHERY,X1,X1,AMORTIGUADOR TRASERA  ORIGINAL  C/U,"suspension, amortiguacion, shock"
CHERY,X1,X1,ANILLOS   STD ORIGINAL,"aros de piston, rines de piston, segmentos"
CHERY,X1,X1,ANILLOS 0.10 ORIGINAL,"aros de piston, rines de piston, segmentos"
CHERY,X1,X1,ANILLOS 0.20 ORIGINAL,"aros de piston, rines de piston, segmentos"
CHERY,X1,X1,ANILLOS CON JUEGO PISTON 0.30 ORIGINAL,"aros de piston, rines de piston, segmentos"
CHERY,X1,X1,ANILLOS CON JUEGO PISTON 0.40 ORIGINAL,"aros de piston, rines de piston, segmentos"
CHERY,X1,X1,ANTENA    ORIGINAL,antenita
CHERY,X1,X1,ANTENA INMOVILIZADOR,antenita
CHERY,X1,X1,ANTINIEBLA  DER,"luz antiniebla derecha, faro antiniebla derecho, neblinero derecho"
CHERY,X1,X1,ANTINIEBLA  IZQ,"luz antiniebla izquierda, faro antiniebla izquierdo, neblinero izquierdo"
CHERY,X1,X1,ANTIRUIDO DE FRENO   (4),"parachispas de freno, aislante de ruido de pastilla"
CHERY,X1,X1,ARBOL DE LEVA ADMISION ORIGINAL,"arbol de leva, eje de levas, camshaft"
CHERY,X1,X1,ARBOL DE LEVA ESCAPE  ORIGINAL,"arbol de leva, eje de levas, camshaft"
CHERY,X1,X1,ARO BRONCE SINCRONIZADOR  ORIGINAL C/U,"aro sincronizador, sincro"
CHERY,X1,X1,ARRANQUE  ORIGINAL,"motor de arranque, marcha, burro de arranque, swich de arranque"
CHERY,X1,X1,AUTOMATICO ARRANQUE (3 HUECO) ORIGINAL,"rele automatico de arranque, solenoide de arranque"
CHERY,X1,X1,BASE AMORTIGUADOR  COMPLETO(BASE.COPA.GOMAS),"copa de amortiguador, soporte de amortiguador"
CHERY,X1,X1,BASE AMORTIGUADOR  ORIGINAL,"copa de amortiguador, soporte de amortiguador"
CHERY,X1,X1,BASE AMORTIGUADOR TOPE O COPA,"copa de amortiguador, soporte de amortiguador"
CHERY,X1,X1,BASE DE TERMOSTATO  ORIGINAL,"carcasa del termostato, soporte de termostato"
CHERY,X1,X1,BASE MOTOR DERECHA  ORIGINAL,"soporte de motor, cuna de motor, taco de motor"
CHERY,X1,X1,BASE MOTOR IZQ A ORIGINAL,"soporte de motor, cuna de motor, taco de motor"
CHERY,X1,X1,BASE MOTOR TRASERA CHUPETA ORIGINAL,"soporte de motor, cuna de motor, taco de motor"
CHERY,X1,X1,BASE DE MOTOR TRASERA ARRIBA,"soporte de motor, cuna de motor, taco de motor"
CHERY,X1,X1,BOBINA ENCENDIDO BOSCH ORIGINAL,"bobina de encendido, coil"
CHERY,X1,X1,BOMBA ACEITE ORIGINAL  ORIGINAL PLANTA,bomba de aceite del motor
CHERY,X1,X1,BOMBA AGUA  ORIGINAL PLANTA,"bomba de agua, bomba del radiador"
CHERY,X1,X1,BOMBA DE AGUA ORIGINAL CHERY,"bomba de agua, bomba del radiador"
CHERY,X1,X1,BOMBA DE GASOLINA  COMPLETO ORIGINAL,"bomba de gasolina, bomba de combustible"
CHERY,X1,X1,BOMBA DIRECCION  ORIGINAL,bomba de direccion hidraulica
CHERY,X1,X1,BOMBA FRENO  ORIGINAL,"bomba de freno, cilindro maestro de freno"
CHERY,X1,X1,BOMBA FRENO CON HIDROVAC Y ENVASE  ORIGINAL,"bomba de freno, cilindro maestro de freno"
CHERY,X1,X1,BOMBA O MOTOE WIPER LIMPIA PARABRISAS  ORIGINAL,"bomba de motor, bomba de aceite"
CHERY,X1,X1,BRAZO BIELA ORIGINAL,"brazo de suspension, brazo axial, biela"
CHERY,X1,X1,BUJE BARRA TENSORA EXTENA COMO AREPITA,"bujes, buches, goma de suspension, silentblock"
CHERY,X1,X1,BUJE BARRA TENSORA INTERNE COMO AREPITA,"bujes, buches, goma de suspension, silentblock"
CHERY,X1,X1,BUJE CAJETIN  (2 BUJE),"bujes, buches, goma de suspension, silentblock"
CHERY,X1,X1,BUJE MESETA TRASERA GORTA AR,"bujes, buches, goma de suspension, silentblock"
CHERY,X1,X1,BUJE MESETA TRASERA LARGA AR,"bujes, buches, goma de suspension, silentblock"
CHERY,X1,X1,BUJE O GAMAS CAJETIN  TIPO O,"bujes, buches, goma de suspension, silentblock"
CHERY,X1,X1,BUJE O GOMAS DE BARRA ESTABILIZADORA  ORIGINAL,"bujes, buches, goma de suspension, silentblock"
CHERY,X1,X1,BUJIA  BOSCH  3ELETR,"bujias, candela, candelas"
CHERY,X1,X1,BUJIA  CHERY  3ELETR,"bujias, candela, candelas"
CHERY,X1,X1,BUJIA  TORCH  3ELETR ARAUCA/X1,"bujias, candela, candelas"
CHERY,X1,X1,BUJIA DENSO IRIDIUM 3297 (4 BUJIA),"bujias, candela, candelas"
CHERY,X1,X1,BUJIA DENSO IRIDIUM 5304 (4 BUJIA),"bujias, candela, candelas"
CHERY,X1,X1,BUJIA PUNTA PLATINO LETRA AZUL (4 BUJIA),"bujias, candela, candelas"
CHERY,X1,X1,CABLES BUJIAS CLASE A,"cables de bujia, cableado de encendido"
CHERY,X1,X1,CABLES DE BUJIAS  ORIGINAL PLANTA SEPARADO (JUEGO),"cables de bujia, cableado de encendido"
CHERY,X1,X1,CAJETIN  SIN ACCESORIO ORIGINAL,"caja de direccion, cremallera de direccion"
CHERY,X1,X1,CAMARA  COMPLETO,"camara de aire, tripa"
CHERY,X1,X1,CARCASA PURIFICADOR DE AIRE  SIN CAJA,"carcaza, cubierta"
CHERY,X1,X1,CARTER MOTOR  ORIGINAL,"carter de motor, colador de aceite, bandeja de aceite"
CHERY,X1,X1,CEPILLO LIMPIA PARABRISA DELANTERO EL JUEGO,"escobilla, plumilla, limpiaparabrisas"
CHERY,X1,X1,CEPILLO LIMPIA PARABRISA TRASERA C/U,"escobilla, plumilla, limpiaparabrisas"
CHERY,X1,X1,CHUPON CLIP DE BOMBA GASOLINA  (G),"ventosa, soporte de goma"
CHERY,X1,X1,CHUPON CLIP DE BOMBA GASOLINA  (P),"ventosa, soporte de goma"
CHERY,X1,X1,CIGUEÑAL  ORIGINAL,"cigüeñal, eje cigueñal, crankshaft"
CHERY,X1,X1,CILINDRO DE FRENO TRASERA  C/U,cilindro de freno
CHERY,X1,X1,CINTA VOLANTE,"cinta reloj de volante, resorte de bocina"
CHERY,X1,X1,COLLARIN DE CROCHET ORIGINAL,"rodamiento de embrague, collarin de clutch"
CHERY,X1,X1,COMPRESOR  ORIGINAL,"compresor de aire acondicionado, compresor ac"
CHERY,X1,X1,COMPUTADORA DE  ORIGINAL,"computdora, ecu, modulo de control, cerebro del carro"
CHERY,X1,X1,COMUTADOR O PALANCA DE LUCES Y LIMPIA PARABRISA X1,"conmutador, switch de luces"
CHERY,X1,X1,CONMUTADOR ENCENDIDO ORINOCO,"comutador, switch de luces, interruptor de luces"
CHERY,X1,X1,COMUTADOR O PALANCA DE LUCES Y LIMPIA PARABRISA X1,"conmutador, switch de luces"
CHERY,X1,X1,CONCHA DE BANCADA 0.10/+25,"conchas, cocnhas, cojinete, metal de biela"
CHERY,X1,X1,CONCHA DE BANCADA 020/+50,"conchas, cocnhas, cojinete, metal de biela"
CHERY,X1,X1,CONCHA DE BANCADA 030/+75,"conchas, cocnhas, cojinete, metal de biela"
CHERY,X1,X1,CONCHA DE BANCADA STD,"conchas, cocnhas, cojinete, metal de biela"
CHERY,X1,X1,CONCHA DE BIELAS 010/+25,"conchas, cocnhas, cojinete, metal de biela"
CHERY,X1,X1,CONCHA DE BIELAS 020/+50,"conchas, cocnhas, cojinete, metal de biela"
CHERY,X1,X1,CONCHA DE BIELAS 030/+75,"conchas, cocnhas, cojinete, metal de biela"
CHERY,X1,X1,CONCHA DE BIELAS STD,"conchas, cocnhas, cojinete, metal de biela"
CHERY,X1,X1,CONDENSADOR  ORIGINAL,"condensador de aire acondicionado, radiador de ac"
CHERY,X1,X1,CONECTOR CON CABLE BOMBA GASOLINA,"conector electrico, empalme"
CHERY,X1,X1,CONECTOR PLATICO DE CARCASA,"conector electrico, empalme"
CHERY,X1,X1,COPA CAJA 21*25 USA TRICETA X1,copa de caja de velocidades
CHERY,X1,X1,COPA CAJA 25X28 ORIGINAL,copa de caja de velocidades
CHERY,X1,X1,CORREA DE AIRE ORIGINAL,"correo, banda, faja"
CHERY,X1,X1,CORREA DE ALTERNADOR ORIGINAL,"correo, banda, faja"
CHERY,X1,X1,CORREA TIEMPO  MARCA CHERY CLASE A,"correo, banda, faja"
CHERY,X1,X1,CORREA TIEMPO  DOBLE COSTURA NOMAL,"correo, banda, faja"
CHERY,X1,X1,CORREA TIEMPO ORIGINAL DE PLANTA,"correo, banda, faja"
CHERY,X1,X1,CROCHERA CON ROLINERA DE COMPRESOR  ORIGINAL,"soporte de embrague, horquilla de clutch"
CHERY,X1,X1,CUERPO ACELERECION  ORIGINAL,"cuerpo de aceleracion, throttle body"
CHERY,X1,X1,CUNA,"cuna de motor, base de motor"
CHERY,X1,X1,DISCO CROCHET VALEO CON CAJA CHERY,disco de freno
CHERY,X1,X1,DISCO FRENO  ORIGINAL,disco de freno
CHERY,X1,X1,ELECTROVENTILADOR  ORIGINAL,"electro, ventilador electrico, abanico electrico"
CHERY,X1,X1,ELEVA VIDRIO DELANTERO DERECHO,"eleva vidrio, vidrio electrico"
CHERY,X1,X1,ELEVA VIDRIO DELANTERO IZQUIERDA ORIGINAL,"eleva vidrio, vidrio electrico"
CHERY,X1,X1,ELEVAVIDRIO TRASERA DERECHA,"control eleva vidrio, motor de vidrio, vidrio electrico"
CHERY,X1,X1,ELEVAVIDRIO TRASERA IZQ,"control eleva vidrio, motor de vidrio, vidrio electrico"
CHERY,X1,X1,EMPACADURA DE BOMBA ACEITE ORIGINAL,"empacadula, junta de motor, empaque"
CHERY,X1,X1,EMPACADURA DE BOMBA AGUA ORIGINAL,"empacadula, junta de motor, empaque"
CHERY,X1,X1,EMPACADURA DE CAMARA AMIENTO,"empacadula, junta de motor, empaque"
CHERY,X1,X1,EMPACADURA DE CAMARA METALICA,"empacadula, junta de motor, empaque"
CHERY,X1,X1,EMPACADURA TAPA VALVULA MORADA,"empacadula, junta de motor, empaque"
CHERY,X1,X1,EMPACADURA TAPA VALVULA ORIGINAL FINA,"empacadula, junta de motor, empaque"
CHERY,X1,X1,ENGRANAJES IMPULSOR 3 ERA 37,"engranaje, piñones, coronas"
CHERY,X1,X1,ENGRANAJES IMPULSOR 4TA 33,"engranaje, piñones, coronas"
CHERY,X1,X1,ENGRANAJES IMPULSOR 5TA 32,"engranaje, piñones, coronas"
CHERY,X1,X1,ENGRANAJES PRINCIPA  5TA 37 X1,"engranaje, piñones, coronas"
CHERY,X1,X1,ENGRANAJES PRINCIPAL 3ERA 26 X1,"engranaje, piñones, coronas"
CHERY,X1,X1,ENGRANAJES PRINCIPAL 4TA 31 X1,"engranaje, piñones, coronas"
CHERY,X1,X1,ENVASE O TANQUE DE AGUA  ORIGINAL,"deposito, tanque reservorio"
CHERY,X1,X1,ESPIRAL TRASERO X1,"resorte helicoidal, muelle espiral"
CHERY,X1,X1,ESTOPERA ARBOL LEVA  PLANTA C/U,"estopela, reten, sello de aceite"
CHERY,X1,X1,ESTOPERA  CAJA ORIGINAL,"estopela, reten, sello de aceite"
CHERY,X1,X1,ESTOPERA DELANTERO CIGÜEÑAL,"estopela, reten, sello de aceite"
CHERY,X1,X1,ESTOPERA TRASERA CIGÜEÑAL,"estopela, reten, sello de aceite"
CHERY,X1,X1,EVAPORADOR  ORIGINAL,"evaporador de aire acondicionado, serpentin de ac"
CHERY,X1,X1,FILTRO DE AIRE  ORIGINAL,"fitro, filtro de aceite, filtro de aire, filtro de gasolina"
CHERY,X1,X1,FILTRO DE BAMBA GASOLINA INTERNA REDONDO,"fitro, filtro de aceite, filtro de aire, filtro de gasolina"
CHERY,X1,X1,FITRO ACEITE ORIGINAL,filtro
CHERY,X1,X1,FITRO GASOLINA ORIGINAL CHERY,filtro
CHERY,X1,X1,FITRO SECADOR DE AIRE  ORIGINAL,filtro
CHERY,X1,X1,FLEXIBLE  ORIGINAL,"manguera flexible, tuberia flexible"
CHERY,X1,X1,"FLOTANTE DE BOMBA GASOLINA ,","flotatante, sensor de nivel, boya de gasolina"
CHERY,X1,X1,FUSILERA DE BATERIA,"caja de fusibles, porta fusibles"
CHERY,X1,X1,GOMAS AMORTIGUADOR  ORIGINAL,"goma, bujes, empaques de goma"
CHERY,X1,X1,GOMAS DE ESCAPE FLEXIBLE ORIGINAL,"goma, bujes, empaques de goma"
CHERY,X1,X1,GOMAS NEGRO REDONDO PARA GASOLINA ORIGINAL,"goma, bujes, empaques de goma"
CHERY,X1,X1,GOMAS CUADRADAS NEGRAS DE CAJETIN,"goma, bujes, empaques de goma"
CHERY,X1,X1,GORROS O GOMAS VALVULA  COLOR NEGRO,"tapas de ruedas, gorros de rueda"
CHERY,X1,X1,GORROS O GOMAS VALVULA MARCA SKF ORIGINAL PLANTA,"tapas de ruedas, gorros de rueda"
CHERY,X1,X1,GUARDA POLVO CAJETIN  C/U,"guardapolvo, fuelle"
CHERY,X1,X1,GUAYA DE CROCHET  ORIGINAL GANCHO METALICA,"cable de embrague, guaya de clutch"
CHERY,X1,X1,GUAYA DE CROCHET  PLANTA GANCHO PLATICO,"cable de embrague, guaya de clutch"
CHERY,X1,X1,GUAYA DE VELOCIDAD,"cable de velocidad, guaya de cambios"
CHERY,X1,X1,GUAYA DE PUERTA DEL IZQ 6105110,"cable de puerta, guaya de manija"
CHERY,X1,X1,GUAYA DE PUERTA DEL DER 6105120,"cable de puerta, guaya de manija"
CHERY,X1,X1,GUAYA DE PUERTA TRAS IZQ 6205110,"cable de puerta, guaya de manija"
CHERY,X1,X1,GUAYA DE PUERTA TRAS DER 6205120,"cable de puerta, guaya de manija"
CHERY,X1,X1,GUIA DE VALVULA  ORIGINAL (JUEGO 16),guia de valvula del motor
CHERY,X1,X1,HORQUILLA 1Y2,"horquilla de suspension, brazo inferior"
CHERY,X1,X1,HORQUILLA 3Y4,"horquilla de suspension, brazo inferior"
CHERY,X1,X1,HORQUILLA 5TA Y RETROCESO,"horquilla de suspension, brazo inferior"
CHERY,X1,X1,HORQUILLA DE PALANCA LIBERADORA,"horquilla de suspension, brazo inferior"
CHERY,X1,X1,INYETOR  ORIGINAL C/U,inyector
CHERY,X1,X1,JUEGO CILINDRO CON LLAVE SIN CONTROL CON LLAVE,juego de cilindros de freno
CHERY,X1,X1,JUEGO DE EMPACADURA ORIGINAL  CON TAPA VAL FINA,"juego de empacaduras, kit de empacaduras"
CHERY,X1,X1,JUEGO VALVULA ADMISION  (8),juego de valvulas del motor
CHERY,X1,X1,JUEGO VALVULA ESCAPE   (8),juego de valvulas del motor
CHERY,X1,X1,KIT CORREA TIEMPO ORIGINAL DE PLANTA,kit de correa de tiempo
CHERY,X1,X1,KIT CROCHET CRUCHT ORIGINAL VALEO CON CAJA CHERY,"kit de embrague, kit de clutch"
CHERY,X1,X1,KIT DE REPARACION CAJETIN  ORIGINAL,kit de reparacion
CHERY,X1,X1,KIT DE REPARACION DE CALIPER ORIGINAL (2 PIEZAS),kit de reparacion
CHERY,X1,X1,KIT GOMA COPA CAJA  C/U,kit de gomas o bujes
CHERY,X1,X1,KIT GOMA PUNTA TRIPOIDE  C/U,kit de gomas o bujes
CHERY,X1,X1,LAME VIDRIO DEL. DER.,"laminas, cepillo limpiaparabrisas"
CHERY,X1,X1,LAME VIDRIO DEL. IZQ.,"laminas, cepillo limpiaparabrisas"
CHERY,X1,X1,LAME VIDRIO TRA. DER.,"laminas, cepillo limpiaparabrisas"
CHERY,X1,X1,LAME VIDRIO TRA. IZQ.,"laminas, cepillo limpiaparabrisas"
CHERY,X1,X1,LAPIZ DELANTE  C/U,"sensor lapiz, sonda"
CHERY,X1,X1,LOGO DE CHERY,"emblema chery, insignia chery"
